seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.000000000,10:57:25,224.66,221.83,237.37,211.56,22.244
2.1,0.000583333,10:57:27,224.24,221.8,237.39,211.56,22.243
4.17,0.001158333,10:57:29,223.96,221.74,237.34,211.54,22.245
6.23,0.001730556,10:57:31,223.75,221.74,237.32,211.54,22.244
8.3,0.002305556,10:57:33,223.55,221.74,237.29,211.5,22.246
10.39,0.002886111,10:57:35,223.34,221.74,237.3,211.47,22.245
12.47,0.003463889,10:57:37,223.21,221.76,237.29,211.48,22.245
14.53,0.004036111,10:57:39,223.06,221.73,237.31,211.48,22.244
16.61,0.004613889,10:57:41,222.93,221.7,237.28,211.49,22.244
18.68,0.005188889,10:57:43,222.8,221.64,237.2,211.48,22.244
20.74,0.005761111,10:57:45,222.67,221.64,237.18,211.51,22.245
22.82,0.006338889,10:57:48,222.6,221.67,237.13,211.5,22.246
24.91,0.006919444,10:57:50,222.48,221.68,237.15,211.5,22.246
26.99,0.007497222,10:57:52,222.39,221.67,237.11,211.47,22.246
29.08,0.008077778,10:57:54,222.27,221.66,237.12,211.46,22.245
31.18,0.008661111,10:57:56,222.16,221.65,237.1,211.48,22.244
33.24,0.009233333,10:57:58,222.11,221.64,237.08,211.47,22.244
35.52,0.009866667,10:58:00,222.02,221.65,237.05,211.48,22.244
37.82,0.010505556,10:58:03,221.94,221.7,237.04,211.45,22.244
40.16,0.011155556,10:58:05,221.8,221.76,237.0,211.44,22.243
42.53,0.011813889,10:58:07,221.71,221.75,236.99,211.44,22.243
44.9,0.012472222,10:58:10,221.62,221.74,236.98,211.44,22.243
47.12,0.013088889,10:58:12,221.52,221.72,236.97,211.47,22.244
49.32,0.013700000,10:58:14,221.43,221.73,236.94,211.48,22.246
51.51,0.014308333,10:58:16,221.36,221.72,236.9,211.51,22.246
53.7,0.014916667,10:58:18,221.3,221.77,236.9,211.48,22.246
55.89,0.015525000,10:58:21,221.26,221.8,236.89,211.49,22.245
58.08,0.016133333,10:58:23,221.22,221.82,236.9,211.5,22.244
60.28,0.016744444,10:58:25,221.19,221.84,236.88,211.55,22.242
62.48,0.017355556,10:58:27,221.12,221.88,236.86,211.55,22.24
64.7,0.017972222,10:58:29,221.04,221.92,236.86,211.52,22.239
66.89,0.018580556,10:58:32,220.97,221.96,236.85,211.49,22.241
69.09,0.019191667,10:58:34,220.9,221.95,236.84,211.45,22.242
71.31,0.019808333,10:58:36,220.83,221.98,236.81,211.45,22.245
73.5,0.020416667,10:58:38,220.76,221.98,236.79,211.44,22.244
75.7,0.021027778,10:58:40,220.67,222.03,236.77,211.42,22.244
77.9,0.021638889,10:58:43,220.6,222.05,236.78,211.43,22.243
